time,temp,rhum,pres,wind_speed,cloud_frac,precip_1h,symbol_code,city_name
2025-06-10 18:00:00+00:00,27.6,93.1,1003.8,0.7,100.0,,,Nha Trang
2025-06-10 18:00:00+00:00,26.1,93.1,1002.8,1.1,100.0,,,Da Nang
2025-06-10 18:00:00+00:00,25.5,96.0,1003.7,2.5,94.5,,,Haiphong
2025-06-10 18:00:00+00:00,25.4,96.4,1006.5,2.6,100.0,,,Ho Chi Minh City
2025-06-10 18:00:00+00:00,25.7,85.7,1005.0,0.8,100.0,,,Lao Cai
2025-06-10 18:00:00+00:00,25.0,98.0,1004.7,1.7,100.0,,,Hanoi
2025-06-10 18:00:00+00:00,24.5,96.8,1007.3,3.3,100.0,,,Ca Mau
2025-06-10 18:00:00+00:00,23.5,98.9,1005.7,0.5,98.4,,,Lang Son
2025-06-10 18:00:00+00:00,24.8,97.0,1004.1,0.8,88.3,,,Ha Tinh
2025-06-10 18:00:00+00:00,23.1,95.6,1006.6,1.7,100.0,,,Buon Ma Thuot
2025-06-11 00:00:00+00:00,25.3,93.5,1005.5,1.6,66.4,,,Hanoi
2025-06-11 00:00:00+00:00,26.0,89.5,1005.4,2.2,79.7,,,Haiphong
2025-06-11 00:00:00+00:00,28.2,82.7,1004.1,0.7,100.0,,,Da Nang
2025-06-11 00:00:00+00:00,23.9,91.8,1007.4,1.4,100.0,,,Buon Ma Thuot
2025-06-11 00:00:00+00:00,24.1,93.7,1007.1,2.0,96.1,,,Lang Son
2025-06-11 00:00:00+00:00,25.2,92.1,1007.8,3.2,96.1,,,Ca Mau
2025-06-11 00:00:00+00:00,25.7,90.7,1005.5,2.1,100.0,,,Ha Tinh
2025-06-11 00:00:00+00:00,27.7,78.9,1005.8,0.5,53.1,,,Lao Cai
2025-06-11 00:00:00+00:00,25.6,95.5,1007.2,2.9,100.0,,,Ho Chi Minh City
2025-06-11 00:00:00+00:00,28.4,77.0,1004.5,1.2,100.0,,,Nha Trang
2025-06-11 06:00:00+00:00,28.2,81.5,1005.6,3.3,100.0,,,Ho Chi Minh City
2025-06-11 06:00:00+00:00,31.2,67.6,1002.5,0.9,100.0,,,Da Nang
2025-06-11 06:00:00+00:00,31.7,64.7,1002.5,3.0,87.5,,,Hanoi
2025-06-11 06:00:00+00:00,33.2,60.0,1002.1,0.9,19.5,,,Haiphong
2025-06-11 06:00:00+00:00,25.3,91.1,1006.3,3.1,100.0,,,Buon Ma Thuot
2025-06-11 06:00:00+00:00,29.9,69.2,1004.0,3.1,96.9,,,Lang Son
2025-06-11 06:00:00+00:00,34.1,51.2,1002.7,2.1,53.9,,,Lao Cai
2025-06-11 06:00:00+00:00,29.6,74.3,1003.3,2.4,100.0,,,Ha Tinh
2025-06-11 06:00:00+00:00,30.6,64.2,1003.3,1.9,100.0,,,Nha Trang
2025-06-11 06:00:00+00:00,31.6,66.4,1006.1,5.0,100.0,,,Ca Mau
2025-06-11 12:00:00+00:00,28.7,82.0,1001.9,1.2,75.0,,,Hanoi
2025-06-11 12:00:00+00:00,28.8,84.3,1002.2,2.1,10.9,,,Haiphong
2025-06-11 12:00:00+00:00,27.0,81.9,1003.4,1.9,14.8,,,Lang Son
2025-06-11 12:00:00+00:00,28.0,84.4,1003.0,0.8,68.7,,,Ha Tinh
2025-06-11 12:00:00+00:00,27.8,86.1,1004.4,0.6,100.0,,,Nha Trang
2025-06-11 12:00:00+00:00,27.0,83.7,1006.1,2.7,100.0,,,Ho Chi Minh City
2025-06-11 12:00:00+00:00,27.4,84.0,1003.1,1.3,100.0,,,Da Nang
2025-06-11 12:00:00+00:00,27.1,86.0,1006.4,2.0,100.0,,,Ca Mau
2025-06-11 12:00:00+00:00,23.3,97.7,1007.7,0.6,100.0,,,Buon Ma Thuot
2025-06-11 12:00:00+00:00,29.7,68.9,1001.5,1.2,94.5,,,Lao Cai
2025-06-11 18:00:00+00:00,25.7,95.1,1007.3,0.9,100.0,,,Ca Mau
2025-06-11 18:00:00+00:00,25.4,96.3,1003.8,1.0,100.0,,,Haiphong
2025-06-11 18:00:00+00:00,25.7,95.5,1003.8,1.2,100.0,,,Ha Tinh
2025-06-11 18:00:00+00:00,26.5,92.1,1003.3,0.3,100.0,,,Da Nang
2025-06-11 18:00:00+00:00,25.5,91.0,1007.0,2.6,100.0,,,Ho Chi Minh City
2025-06-11 18:00:00+00:00,25.7,97.2,1003.8,2.0,91.4,,,Hanoi
2025-06-11 18:00:00+00:00,26.7,96.6,1004.3,1.6,100.0,,,Nha Trang
2025-06-11 18:00:00+00:00,26.4,83.8,1003.8,0.5,96.1,,,Lao Cai
2025-06-11 18:00:00+00:00,22.6,97.8,1007.6,0.6,100.0,,,Buon Ma Thuot
2025-06-11 18:00:00+00:00,24.3,96.1,1004.6,0.9,27.3,,,Lang Son
2025-06-12 00:00:00+00:00,27.4,85.1,1004.0,0.6,100.0,,,Da Nang
2025-06-12 00:00:00+00:00,25.4,93.0,1004.1,3.3,100.0,,,Haiphong
2025-06-12 00:00:00+00:00,26.0,91.3,1007.4,1.5,100.0,,,Ho Chi Minh City
2025-06-12 00:00:00+00:00,24.8,96.5,1004.4,2.9,100.0,,,Hanoi
2025-06-12 00:00:00+00:00,24.7,94.0,1005.8,1.9,100.0,,,Lang Son
2025-06-12 00:00:00+00:00,26.5,87.6,1003.8,1.1,100.0,,,Ha Tinh
2025-06-12 00:00:00+00:00,27.3,85.3,1004.9,1.2,100.0,,,Nha Trang
2025-06-12 00:00:00+00:00,26.3,87.8,1005.7,1.1,99.2,,,Lao Cai
2025-06-12 00:00:00+00:00,27.1,88.9,1008.0,2.3,100.0,,,Ca Mau
2025-06-12 00:00:00+00:00,22.8,95.8,1008.4,0.6,100.0,,,Buon Ma Thuot
2025-06-12 06:00:00+00:00,33.3,58.1,1001.8,2.2,91.4,,,Lao Cai
2025-06-12 06:00:00+00:00,31.0,71.0,1002.3,2.5,100.0,,,Ha Tinh
2025-06-12 06:00:00+00:00,24.4,95.8,1007.6,3.6,100.0,,,Buon Ma Thuot
2025-06-12 06:00:00+00:00,29.7,70.6,1004.4,1.5,100.0,,,Nha Trang
2025-06-12 06:00:00+00:00,32.1,66.9,1006.7,3.9,100.0,,,Ca Mau
2025-06-12 06:00:00+00:00,30.8,69.3,1003.0,2.4,100.0,,,Lang Son
2025-06-12 06:00:00+00:00,30.6,70.8,1002.2,2.0,100.0,,,Hanoi
2025-06-12 06:00:00+00:00,29.8,74.1,1006.2,2.5,100.0,,,Ho Chi Minh City
2025-06-12 06:00:00+00:00,30.9,70.3,1002.0,0.4,100.0,,,Haiphong
2025-06-12 06:00:00+00:00,31.5,63.6,1003.0,1.5,100.0,,,Da Nang
2025-06-12 12:00:00+00:00,29.1,83.0,1002.1,1.8,98.4,,,Hanoi
2025-06-12 12:00:00+00:00,28.6,80.0,1004.9,0.6,100.0,,,Nha Trang
2025-06-12 12:00:00+00:00,27.7,82.6,1002.9,2.5,89.8,,,Lang Son
2025-06-12 12:00:00+00:00,30.2,70.5,1000.8,0.2,99.2,,,Lao Cai
2025-06-12 12:00:00+00:00,28.0,82.5,1006.8,1.5,100.0,,,Ho Chi Minh City
2025-06-12 12:00:00+00:00,29.3,78.1,1003.7,1.8,100.0,,,Da Nang
2025-06-12 12:00:00+00:00,24.0,94.8,1007.7,0.2,100.0,,,Buon Ma Thuot
2025-06-12 12:00:00+00:00,28.2,84.8,1002.5,2.0,100.0,,,Haiphong
2025-06-12 12:00:00+00:00,28.1,84.4,1007.2,2.3,100.0,,,Ca Mau
2025-06-12 12:00:00+00:00,28.0,86.8,1003.0,0.8,100.0,,,Ha Tinh
2025-06-12 18:00:00+00:00,24.7,99.1,1005.4,2.0,55.5,,,Lang Son
2025-06-12 18:00:00+00:00,26.6,82.5,1004.5,0.5,27.3,,,Lao Cai
2025-06-12 18:00:00+00:00,27.0,92.9,1006.6,1.7,100.0,,,Nha Trang
2025-06-12 18:00:00+00:00,23.0,96.5,1009.9,2.2,100.0,,,Buon Ma Thuot
2025-06-12 18:00:00+00:00,27.1,92.6,1004.7,0.5,93.0,,,Da Nang
2025-06-12 18:00:00+00:00,26.4,90.6,1008.6,1.7,100.0,,,Ho Chi Minh City
2025-06-12 18:00:00+00:00,26.8,93.7,1004.1,0.1,67.2,,,Haiphong
2025-06-12 18:00:00+00:00,26.7,90.9,1003.8,1.3,100.0,,,Ha Tinh
2025-06-12 18:00:00+00:00,26.3,93.8,1008.7,1.6,100.0,,,Ca Mau
2025-06-12 18:00:00+00:00,26.5,94.6,1003.9,1.6,82.0,,,Hanoi
2025-06-13 00:00:00+00:00,27.2,86.5,1006.9,1.7,100.0,,,Nha Trang
2025-06-13 00:00:00+00:00,26.9,90.6,1004.4,0.9,93.0,,,Haiphong
2025-06-13 00:00:00+00:00,26.9,82.0,1005.3,0.4,49.2,,,Lao Cai
2025-06-13 00:00:00+00:00,27.5,88.4,1004.8,0.7,100.0,,,Ha Tinh
2025-06-13 00:00:00+00:00,28.7,76.6,1005.5,0.4,100.0,,,Da Nang
2025-06-13 00:00:00+00:00,26.2,91.5,1005.7,1.2,98.4,,,Lang Son
2025-06-13 00:00:00+00:00,27.8,89.5,1008.8,1.7,88.3,,,Ca Mau
2025-06-13 00:00:00+00:00,26.8,90.9,1009.1,1.5,47.7,,,Ho Chi Minh City
2025-06-13 00:00:00+00:00,23.4,95.5,1010.0,0.6,100.0,,,Buon Ma Thuot
2025-06-13 00:00:00+00:00,26.7,90.1,1004.7,1.3,53.1,,,Hanoi
2025-06-13 06:00:00+00:00,33.8,52.7,1002.8,2.2,10.2,,,Lang Son
2025-06-13 06:00:00+00:00,32.9,69.0,1002.4,1.8,82.0,,,Ha Tinh
2025-06-13 06:00:00+00:00,31.3,75.0,1002.5,2.6,62.5,,,Haiphong
2025-06-13 06:00:00+00:00,31.7,63.8,1005.9,2.6,100.0,,,Nha Trang
2025-06-13 06:00:00+00:00,28.1,78.3,1007.7,3.4,100.0,,,Buon Ma Thuot
2025-06-13 06:00:00+00:00,34.3,55.1,1003.3,2.2,100.0,,,Da Nang
2025-06-13 06:00:00+00:00,34.0,57.9,1001.6,1.8,6.2,,,Lao Cai
2025-06-13 06:00:00+00:00,32.8,63.0,1006.5,2.9,93.7,,,Ho Chi Minh City
2025-06-13 06:00:00+00:00,33.4,64.7,1002.0,1.1,11.7,,,Hanoi
2025-06-13 06:00:00+00:00,30.9,72.6,1008.2,3.8,99.2,,,Ca Mau
2025-06-13 12:00:00+00:00,28.1,87.0,1005.2,1.7,46.9,,,Da Nang
2025-06-13 12:00:00+00:00,28.7,83.5,1008.2,2.8,100.0,,,Ca Mau
2025-06-13 12:00:00+00:00,28.0,83.6,1003.4,2.5,6.2,,,Lang Son
2025-06-13 12:00:00+00:00,30.4,72.4,1000.9,0.6,10.2,,,Lao Cai
2025-06-13 12:00:00+00:00,24.5,95.6,1009.0,1.8,97.7,,,Buon Ma Thuot
2025-06-13 12:00:00+00:00,26.6,95.6,1008.2,1.2,98.4,,,Ho Chi Minh City
2025-06-13 12:00:00+00:00,29.8,77.6,1006.4,0.5,100.0,,,Nha Trang
2025-06-13 12:00:00+00:00,28.2,92.0,1003.4,1.1,100.0,,,Ha Tinh
2025-06-13 12:00:00+00:00,28.6,86.7,1002.2,2.9,62.5,,,Hanoi
2025-06-13 12:00:00+00:00,28.5,88.0,1002.4,1.7,96.1,,,Haiphong
2025-06-13 18:00:00+00:00,27.0,93.1,1009.4,2.0,100.0,,,Ca Mau
2025-06-13 18:00:00+00:00,26.8,84.1,1004.8,1.2,70.3,,,Lao Cai
2025-06-13 18:00:00+00:00,26.7,96.4,1003.8,1.7,1.6,,,Hanoi
2025-06-13 18:00:00+00:00,27.9,88.1,1006.3,1.4,85.2,,,Nha Trang
2025-06-13 18:00:00+00:00,25.8,99.0,1009.4,0.6,100.0,,,Ho Chi Minh City
2025-06-13 18:00:00+00:00,26.7,96.8,1003.7,0.6,10.2,,,Haiphong
2025-06-13 18:00:00+00:00,26.4,95.7,1004.7,1.0,7.0,,,Da Nang
2025-06-13 18:00:00+00:00,26.8,85.7,1003.9,1.4,100.0,,,Ha Tinh
2025-06-13 18:00:00+00:00,24.7,99.7,1005.3,1.3,11.7,,,Lang Son
2025-06-13 18:00:00+00:00,22.7,99.3,1010.1,2.3,100.0,,,Buon Ma Thuot
2025-06-14 00:00:00+00:00,28.1,83.5,1004.7,1.5,99.2,,,Ha Tinh
2025-06-14 00:00:00+00:00,26.5,87.8,1005.4,0.3,14.8,,,Lao Cai
2025-06-14 00:00:00+00:00,26.2,92.0,1005.8,0.3,63.3,,,Lang Son
2025-06-14 00:00:00+00:00,28.8,87.0,1004.5,1.2,12.5,,,Haiphong
2025-06-14 00:00:00+00:00,27.8,88.9,1009.1,2.7,100.0,,,Ca Mau
2025-06-14 00:00:00+00:00,28.8,77.5,1005.4,0.5,100.0,,,Da Nang
2025-06-14 00:00:00+00:00,27.6,92.1,1004.7,1.0,100.0,,,Hanoi
2025-06-14 00:00:00+00:00,23.3,95.5,1010.2,1.5,100.0,,,Buon Ma Thuot
2025-06-14 00:00:00+00:00,26.6,91.8,1009.1,1.9,100.0,,,Ho Chi Minh City
2025-06-14 00:00:00+00:00,27.4,86.6,1006.9,1.9,100.0,,,Nha Trang
2025-06-14 06:00:00+00:00,28.2,76.7,1007.4,4.4,100.0,,,Buon Ma Thuot
2025-06-14 06:00:00+00:00,30.4,73.7,1003.3,2.3,97.7,,,Da Nang
2025-06-14 06:00:00+00:00,30.0,70.4,1005.5,2.3,100.0,,,Nha Trang
2025-06-14 06:00:00+00:00,32.1,67.8,1007.5,4.0,100.0,,,Ca Mau
2025-06-14 06:00:00+00:00,31.6,72.4,1002.2,2.4,32.0,,,Haiphong
2025-06-14 06:00:00+00:00,31.3,65.5,1006.7,2.9,97.7,,,Ho Chi Minh City
2025-06-14 06:00:00+00:00,32.3,70.9,1002.3,1.5,98.4,,,Ha Tinh
2025-06-14 06:00:00+00:00,33.3,67.3,1001.8,0.9,11.7,,,Hanoi
2025-06-14 06:00:00+00:00,34.1,54.9,1002.7,1.2,21.1,,,Lang Son
2025-06-14 06:00:00+00:00,33.9,58.8,1001.2,1.8,1.6,,,Lao Cai
2025-06-14 12:00:00+00:00,28.8,78.3,1002.2,3.2,15.6,,,Lang Son
2025-06-14 12:00:00+00:00,29.7,83.9,1001.3,4.1,35.2,,,Hanoi
2025-06-14 12:00:00+00:00,26.9,92.1,1004.4,0.7,100.0,,,Da Nang
2025-06-14 12:00:00+00:00,28.3,86.5,1005.0,0.7,100.0,,,Nha Trang
2025-06-14 12:00:00+00:00,28.8,86.2,1001.7,2.8,15.6,,,Haiphong
2025-06-14 12:00:00+00:00,26.5,92.1,1007.2,0.4,100.0,,,Ho Chi Minh City
2025-06-14 12:00:00+00:00,28.6,85.2,1001.9,1.3,100.0,,,Ha Tinh
2025-06-14 12:00:00+00:00,28.6,82.7,1007.0,2.6,100.0,,,Ca Mau
2025-06-14 12:00:00+00:00,24.9,92.2,1007.6,1.7,100.0,,,Buon Ma Thuot
2025-06-14 12:00:00+00:00,30.8,72.3,999.8,0.6,21.9,,,Lao Cai
2025-06-14 18:00:00+00:00,27.0,97.2,1002.7,1.9,2.3,,,Hanoi
2025-06-14 18:00:00+00:00,22.7,97.2,1008.1,0.3,100.0,,,Buon Ma Thuot
2025-06-14 18:00:00+00:00,26.0,96.2,1003.2,0.6,100.0,,,Da Nang
2025-06-14 18:00:00+00:00,26.3,87.6,1003.6,0.2,99.2,,,Lao Cai
2025-06-14 18:00:00+00:00,27.3,91.9,1005.2,1.0,100.0,,,Nha Trang
2025-06-14 18:00:00+00:00,26.7,82.8,1002.3,1.6,100.0,,,Ha Tinh
2025-06-14 18:00:00+00:00,26.8,92.3,1007.9,1.3,97.7,,,Ca Mau
2025-06-14 18:00:00+00:00,25.2,99.5,1004.3,1.9,64.1,,,Lang Son
2025-06-14 18:00:00+00:00,25.6,97.5,1007.5,0.6,100.0,,,Ho Chi Minh City
2025-06-14 18:00:00+00:00,27.0,92.9,1002.9,0.2,42.2,,,Haiphong
2025-06-15 00:00:00+00:00,26.6,95.2,1007.7,1.6,100.0,,,Ho Chi Minh City
2025-06-15 00:00:00+00:00,23.4,94.5,1008.2,0.4,100.0,,,Buon Ma Thuot
2025-06-15 00:00:00+00:00,28.1,80.3,1002.7,0.6,1.6,,,Ha Tinh
2025-06-15 00:00:00+00:00,26.5,87.6,1004.3,0.4,86.7,,,Lang Son
2025-06-15 00:00:00+00:00,28.0,88.2,1003.5,0.6,95.3,,,Da Nang
2025-06-15 00:00:00+00:00,27.4,93.8,1002.8,1.0,100.0,,,Hanoi
2025-06-15 00:00:00+00:00,28.3,90.1,1002.7,1.9,7.0,,,Haiphong
2025-06-15 00:00:00+00:00,28.4,78.3,1005.2,1.1,100.0,,,Nha Trang
2025-06-15 00:00:00+00:00,26.9,88.9,1008.4,3.7,90.6,,,Ca Mau
2025-06-15 00:00:00+00:00,25.7,91.3,1003.8,0.5,94.5,,,Lao Cai
2025-06-15 06:00:00+00:00,32.3,70.5,1001.0,2.2,14.8,,,Ha Tinh
2025-06-15 06:00:00+00:00,33.6,62.6,1000.4,1.8,94.5,,,Hanoi
2025-06-15 06:00:00+00:00,32.6,58.8,1003.9,1.5,100.0,,,Nha Trang
2025-06-15 06:00:00+00:00,29.5,69.3,1005.5,4.3,37.5,,,Buon Ma Thuot
2025-06-15 06:00:00+00:00,32.3,65.6,1005.3,2.9,100.0,,,Ho Chi Minh City
2025-06-15 06:00:00+00:00,33.9,51.6,1001.1,0.7,96.1,,,Lang Son
2025-06-15 06:00:00+00:00,29.6,78.6,1002.2,1.8,88.3,,,Da Nang
2025-06-15 06:00:00+00:00,32.6,64.8,999.4,2.7,21.1,,,Lao Cai
2025-06-15 06:00:00+00:00,31.8,72.8,1000.9,3.4,65.6,,,Haiphong
2025-06-15 06:00:00+00:00,29.6,74.0,1007.1,4.5,99.2,,,Ca Mau
2025-06-15 12:00:00+00:00,29.7,79.0,1000.9,2.2,90.6,,,Ha Tinh
2025-06-15 12:00:00+00:00,24.6,90.6,1006.0,2.2,97.7,,,Buon Ma Thuot
2025-06-15 12:00:00+00:00,28.3,81.5,1001.4,3.3,3.1,,,Lang Son
2025-06-15 12:00:00+00:00,28.0,86.7,1002.9,1.4,99.2,,,Da Nang
2025-06-15 12:00:00+00:00,30.0,80.8,1000.3,4.0,6.2,,,Hanoi
2025-06-15 12:00:00+00:00,29.3,82.8,999.7,0.7,78.9,,,Lao Cai
2025-06-15 12:00:00+00:00,29.1,82.6,1000.9,3.2,20.3,,,Haiphong
2025-06-15 12:00:00+00:00,30.1,74.4,1003.4,0.4,100.0,,,Nha Trang
2025-06-15 12:00:00+00:00,27.3,92.1,1005.4,1.3,100.0,,,Ho Chi Minh City
2025-06-15 12:00:00+00:00,27.6,83.6,1006.3,2.4,100.0,,,Ca Mau
2025-06-15 18:00:00+00:00,27.8,85.2,1004.8,2.1,97.7,,,Nha Trang
2025-06-15 18:00:00+00:00,26.9,88.9,1007.7,1.9,100.0,,,Ca Mau
2025-06-15 18:00:00+00:00,26.3,91.8,1007.2,1.7,100.0,,,Ho Chi Minh City
2025-06-15 18:00:00+00:00,25.2,98.1,1003.1,2.6,100.0,,,Lang Son
2025-06-15 18:00:00+00:00,27.1,79.8,1001.6,1.5,26.6,,,Ha Tinh
2025-06-15 18:00:00+00:00,26.3,97.3,1002.8,0.7,93.7,,,Da Nang
2025-06-15 18:00:00+00:00,26.8,95.3,1001.8,1.6,32.8,,,Hanoi
2025-06-15 18:00:00+00:00,23.5,95.2,1007.8,0.2,100.0,,,Buon Ma Thuot
2025-06-15 18:00:00+00:00,24.8,94.9,1002.8,0.6,100.0,,,Lao Cai
2025-06-15 18:00:00+00:00,27.8,88.2,1001.7,1.5,6.2,,,Haiphong
2025-06-16 00:00:00+00:00,24.0,95.0,1007.6,0.2,100.0,,,Buon Ma Thuot
2025-06-16 00:00:00+00:00,27.0,88.2,1007.0,2.8,46.9,,,Ho Chi Minh City
2025-06-16 00:00:00+00:00,28.2,83.9,1002.8,0.1,98.4,,,Da Nang
2025-06-16 00:00:00+00:00,27.5,92.6,1002.0,0.9,99.2,,,Hanoi
2025-06-16 00:00:00+00:00,28.7,74.2,1005.0,1.1,99.2,,,Nha Trang
2025-06-16 00:00:00+00:00,27.8,78.2,1001.6,0.8,98.4,,,Ha Tinh
2025-06-16 00:00:00+00:00,26.8,87.1,1003.5,1.2,99.2,,,Lang Son
2025-06-16 00:00:00+00:00,27.6,83.8,1007.5,3.8,26.6,,,Ca Mau
2025-06-16 00:00:00+00:00,28.6,87.9,1001.7,1.2,54.7,,,Haiphong
2025-06-16 00:00:00+00:00,24.6,94.6,1003.3,0.7,90.6,,,Lao Cai
